"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-18","0.0",",,S",,,"4.9","H,,S","11.1",",,S","0.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-19","0.0",",,S",,,"6.2","H,,S","10.8",",,S","1.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-20","0.8",",,S",,,"8.4","H,,S","9.7",",,S","6.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-21","0.5",",,S",,,"9.3","H,,S","10.6",",,S","7.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-22","0.0",",,S",,,"10.7","H,,S","14.0",",,S","7.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-23","0.0",",,S",,,"10.2","H,,S","13.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-24","0.0",",,S",,,"10.1","H,,S","16.5",",,S","3.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-25","2.0",",,S",,,"11.2","H,,S","14.7",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-26","0.0",",,S",,,"9.8","H,,S","11.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-27","3.6",",,S",,,"8.3","H,,S","11.9",",,S","5.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-28","0.0",",,S",,,"10.1","H,,S","13.1",",,S","7.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-02-29","1.5",",,S",,,"11.4","H,,S","12.9",",,S","9.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-01","0.5",",,S",,,"12.2","H,,S","14.1",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-02","0.0",",,S",,,"11.8","H,,S","14.4",",,S","9.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-03","0.8",",,S",,,"8.9","H,,S","13.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-04","2.5",",,S",,,"4.8","H,,S","8.5",",,S","3.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-05","0.8",",,S",,,"4.3","H,,S","7.5",",,S","1.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-06","0.0",",,S",,,"5.4","H,,S","9.1",",,S","0.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-07","0.5",",,S",,,"8.3","H,,S","10.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-08","0.0",",,S",,,"7.8","H,,S","12.3",",,S","3.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-09","0.0",",,S",,,"7.9","H,,S","10.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-10","4.8",",,S",,,"7.2","H,,S","10.2",",,S","4.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-11","5.8",",,S",,,"10.3","H,,S","14.5",",,S","6.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-12","6.9",",,S",,,"10.0","H,,S","14.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-13","0.8",",,S",,,"9.1","H,,S","11.8",",,S","6.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-14","1.3",",,S",,,"12.7","H,,S","14.7",",,S","9.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-15","0.0",",,S",,,"12.2","H,,S","17.5",",,S","7.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-16","5.8",",,S",,,"10.6","H,,S","15.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-17","2.5",",,S",,,"7.3","H,,S","10.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-18","0.0",",,S",,,"5.4","H,,S","7.9",",,S","2.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-19","0.0",",,S",,,"5.4","H,,S","9.1",",,S","3.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-20","0.5",",,S",,,"6.2","H,,S","9.7",",,S","2.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-21","2.3",",,S",,,"7.3","H,,S","10.4",",,S","4.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-22","6.9",",,S",,,"4.3","H,,S","9.1",",,S","2.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-23","3.3",",,S",,,"3.2","H,,S","7.1",",,S","0.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-24","3.6",",,S",,,"3.6","H,,S","6.8",",,S","1.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-25","1.8",",,S",,,"4.7","H,,S","7.5",",,S","1.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-26","0.0",",,S",,,"7.4","H,,S","10.5",",,S","4.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-27","8.6",",,S",,,"7.2","H,,S","10.7",",,S","5.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-28","1.0",",,S",,,"6.7","H,,S","10.2",",,S","2.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-29","4.6",",,S",,,"9.8","H,,S","13.7",",,S","4.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-30","0.0",",,S",,,"9.4","H,,S","12.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-03-31","8.4",",,S",,,"8.9","H,,S","14.2",",,S","5.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-01","2.5",",,S",,,"10.3","H,,S","15.1",",,S","5.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-02","0.0",",,S",,,"10.7","H,,S","13.9",",,S","8.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-03","2.5",",,S",,,"11.4","H,,S","15.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-04","0.0",",,S",,,"10.7","H,,S","15.9",",,S","4.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-05","0.0",",,S",,,"9.1","H,,S","13.5",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-06","1.5",",,S",,,"4.7","H,,S","9.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-07","0.0",",,S",,,"3.4","H,,S","9.8",",,S","0.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-08","0.5",",,S",,,"6.2","H,,S","9.3",",,S","1.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-09","0.0",",,S",,,"7.7","H,,S","9.6",",,S","5.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-10","0.0",",,S",,,"9.1","H,,S","13.5",",,S","4.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-11","0.0",",,S",,,"10.2","H,,S","14.3",",,S","6.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-12","0.3",",,S",,,"9.5","H,,S","14.6",",,S","5.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-13","1.0",",,S",,,"9.3","H,,S","14.3",",,S","7.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-14","9.9",",,S",,,"8.2","H,,S","11.0",",,S","6.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-15","5.1",",,S",,,"8.3","H,,S","12.5",",,S","5.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-16","0.0",",,S",,,"8.8","H,,S","14.3",",,S","3.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-17","0.0",",,S",,,"8.6","H,,S","13.0",",,S","3.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-18","0.5",",,S",,,"11.1","H,,S","15.1",",,S","6.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-19","6.6",",,S",,,"12.5","H,,S","17.1",",,S","9.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-20","0.0",",,S",,,"12.8","H,,S","17.3",",,S","9.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-21","6.4",",,S",,,"12.7","H,,S","15.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-22","0.0",",,S",,,"13.9","H,,S","19.4",",,S","9.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-23","0.0",",,S",,,"12.8","H,,S","17.4",",,S","9.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-24","0.0",",,S",,,"12.6","H,,S","19.0",",,S","6.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-25","1.3",",,S",,,"13.4","H,,S","18.5",",,S","8.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-26","0.0",",,S",,,"15.8","H,,S","21.7",",,S","9.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-27","0.0",",,S",,,"18.3","H,,S","25.3",",,S","11.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-28","0.5",",,S",,,"12.6","H,,S","21.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-29","3.0",",,S",,,"10.1","H,,S","13.2",",,S","6.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-04-30","6.4",",,S",,,"10.6","H,,S","14.9",",,S","8.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-01","3.3",",,S",,,"10.5","H,,S","15.0",",,S","6.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-02","0.3",",,S",,,"13.0","H,,S","18.7",",,S","7.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-03","0.0",",,S",,,"17.8","H,,S","23.8",",,S","11.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-04","0.0",",,S",,,"18.0","H,,S","25.0",",,S","12.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-05","0.0",",,S",,,"18.4","H,,S","22.8",",,S","13.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-06","0.0",",,S",,,"18.6","H,,S","23.9",",,S","12.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-07","0.0",",,S",,,"20.1","H,,S","25.7",",,S","13.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-08","0.0",",,S",,,"20.7","H,,S","26.8",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-09","0.0",",,S",,,"19.6","H,,S","25.1",",,S","15.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-10","0.0",",,S",,,"21.5","H,,S","27.3",",,S","16.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-11","0.0",",,S",,,"21.5","H,,S","26.1",",,S","16.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-12","0.0",",,S",,,"20.7","H,,S","26.5",",,S","14.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-13","0.0",",,S",,,"21.6","H,,S","26.8",",,S","15.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-14","0.0",",,S",,,"19.8","H,,S","27.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-15","19.6",",,S",,,"17.1","H,,S","21.2",",,S","14.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-16","0.0",",,S",,,"17.4","H,,S","23.2",",,S","12.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-17","2.8",",,S",,,"15.3","H,,S","19.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-18","9.7",",,S",,,"13.7","H,,S","17.8",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-19","0.0",",,S",,,"12.9","H,,S","16.6",",,S","9.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-20","0.0",",,S",,,"14.4","H,,S","19.5",",,S","9.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-21","0.0",",,S",,,"15.9","H,,S","21.1",",,S","9.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-22","0.0",",,S",,,"17.0","H,,S","20.9",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-23","0.0",",,S",,,"18.1","H,,S","22.5",",,S","13.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-24","0.0",",,S",,,"18.3","H,,S","22.4",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-25","1.8",",,S",,,"17.9","H,,S","22.8",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-26","3.0",",,S",,,"16.4","H,,S","20.1",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-27","4.3",",,S",,,"15.7","H,,S","18.1",",,S","12.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-28","24.4",",,S",,,"17.9","H,,S","22.8",",,S","14.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-29","0.0",",,S",,,"18.0","H,,S","20.7",",,S","15.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-30","0.8",",,S",,,"18.9","H,,S","23.7",",,S","15.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-05-31","0.0",",,S",,,"16.8","H,,S","21.1",",,S","14.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-01","0.0",",,S",,,"18.2","H,,S","22.6",",,S","13.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-02","0.8",",,S",,,"18.8","H,,S","22.4",",,S","16.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-03","1.8",",,S",,,"15.4","H,,S","21.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-04","2.3",",,S",,,"15.6","H,,S","19.0",",,S","12.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-05","0.0",",,S",,,"16.6","H,,S","19.8",",,S","13.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-06","0.0",",,S",,,"14.9","H,,S","17.9",",,S","12.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-07","0.0",",,S",,,"15.4","H,,S","18.9",",,S","11.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-08","0.0",",,S",,,"16.7","H,,S","21.4",",,S","11.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-09","0.0",",,S",,,"21.5","H,,S","27.7",",,S","15.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-10","0.0",",,S",,,"22.1","H,,S","27.5",",,S","16.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-11","0.0",",,S",,,"18.2","H,,S","25.2",",,S","15.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-12","0.0",",,S",,,"14.5","H,,S","18.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-13","5.6",",,S",,,"14.2","H,,S","17.8",",,S","10.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-14","0.0",",,S",,,"15.7","H,,S","19.6",",,S","11.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-15","0.0",",,S",,,"14.3","H,,S","18.2",",,S","11.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-16","0.5",",,S",,,"16.1","H,,S","20.5",",,S","12.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-17","0.0",",,S",,,"17.8","H,,S","23.2",",,S","11.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-18","0.0",",,S",,,"18.2","H,,S","22.7",",,S","13.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-19","0.0",",,S",,,"17.4","H,,S","21.5",",,S","14.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-20","3.6",",,S",,,"19.5","H,,S","23.5",",,S","15.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-21","0.0",",,S",,,"22.6","H,,S","28.3",",,S","16.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-22","0.5",",,S",,,"22.8","H,,S","28.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-23","0.0",",,S",,,"18.7","H,,S","26.1",",,S","13.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-24","0.0",",,S",,,"22.9","H,,S","29.7",",,S","15.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-25","0.0",",,S",,,"22.1","H,,S","27.6",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-26","0.0",",,S",,,"19.9","H,,S","24.9",",,S","14.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-27","0.0",",,S",,,"18.2","H,,S","23.1",",,S","14.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-28","0.0",",,S",,,"21.3","H,,S","25.9",",,S","18.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-29","0.0",",,S",,,"20.8","H,,S","25.0",",,S","17.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-06-30","0.0",",,S",,,"20.3","H,,S","26.2",",,S","14.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-01","0.0",",,S",,,"24.4","H,,S","31.8",",,S","15.7",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-02","0.0",",,S",,,"20.6","H,,S","31.3",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-03","5.6",",,S",,,"17.8","H,,S","23.5",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-04","0.3",",,S",,,"18.3","H,,S","24.4",",,S","10.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-05","0.3",",,S",,,"19.4","H,,S","23.0",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-06","2.8",",,S",,,"18.2","H,,S","24.0",",,S","12.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-07","0.0",",,S",,,"16.4","H,,S","22.4",",,S","13.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-08","2.0",",,S",,,"16.1","H,,S","19.7",",,S","13.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-09","1.5",",,S",,,"19.1","H,,S","25.4",",,S","12.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-10","0.0",",,S",,,"21.7","H,,S","28.3",",,S","15.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-11","0.0",",,S",,,"19.4","H,,S","25.6",",,S","16.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-12","0.5",",,S",,,"16.8","H,,S","22.4",",,S","14.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-13","0.3",",,S",,,"16.1","H,,S","19.6",",,S","12.8",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-14","0.5",",,S",,,"18.6","H,,S","24.9",",,S","12.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-15","0.0",",,S",,,"21.3","H,,S","27.3",",,S","14.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-16","0.0",",,S",,,"18.9","H,,S","25.2",",,S","17.1",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-17","0.0",",,S",,,"18.4","H,,S","22.0",",,S","15.2",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-18","0.0",",,S",,,"18.8","H,,S","22.0",",,S","15.3",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-19","0.0",",,S",,,"19.8","H,,S","24.2",",,S",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-20","0.0",",,S",,,"16.8","H,,S","22.4",",,S","12.9",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-21","0.0",",,S",,,"16.3","H,,S","20.4",",,S","12.6",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-22","0.0",",,S",,,"19.4","H,,S","25.7",",,S","12.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-23","0.0",",,S",,,"21.9","H,,S","28.0",",,S","14.5",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-24","0.0",",,S",,,"23.4","H,,S","29.3",",,S","16.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-25","0.0",",,S",,,"22.0","H,,S","27.4",",,S","18.0",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-26","21.1",",,S",,,"21.3","H,,S","26.1",",,S","16.4",",,S"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","48.8231","2.3367","75.0","2008-07-27","0.0",",,S",,,"23.8","H,,S","29.7",",,S","19.3",",,S"
